,strengths_nodal_negative_1,strengths_nodal_negative_2,strengths_nodal_negative_3,strengths_nodal_negative_4,strengths_nodal_negative_5,strengths_nodal_negative_6,strengths_nodal_negative_7,strengths_nodal_negative_8,strengths_nodal_negative_9,strengths_nodal_negative_10,strengths_nodal_negative_11,strengths_nodal_negative_12,strengths_nodal_negative_13,strengths_nodal_negative_14,strengths_nodal_negative_15,strengths_nodal_negative_16,strengths_nodal_negative_17,strengths_nodal_negative_18,strengths_nodal_negative_19,strengths_nodal_negative_20,strengths_nodal_negative_21,strengths_nodal_negative_22,strengths_nodal_negative_23,strengths_nodal_negative_24,strengths_nodal_negative_25,strengths_nodal_negative_26,strengths_nodal_negative_27,strengths_nodal_negative_28,strengths_nodal_negative_29,strengths_nodal_negative_30,strengths_nodal_negative_31,strengths_nodal_negative_32,strengths_nodal_negative_33,strengths_nodal_negative_34,strengths_nodal_negative_35,strengths_nodal_negative_36,strengths_nodal_negative_37,strengths_nodal_negative_38,strengths_nodal_negative_39,strengths_nodal_negative_40,strengths_nodal_negative_41,strengths_nodal_negative_42,strengths_nodal_negative_43,strengths_nodal_negative_44,strengths_nodal_negative_45,strengths_nodal_negative_46,strengths_nodal_negative_47,strengths_nodal_negative_48,strengths_nodal_negative_49,strengths_nodal_negative_50,strengths_nodal_negative_51,strengths_nodal_negative_52,strengths_nodal_negative_53,strengths_nodal_negative_54,strengths_nodal_negative_55,strengths_nodal_negative_56,strengths_nodal_negative_57,strengths_nodal_negative_58,strengths_nodal_negative_59,strengths_nodal_negative_60,strengths_nodal_negative_61,strengths_nodal_negative_62,strengths_nodal_negative_63,strengths_nodal_negative_64,strengths_nodal_negative_65,strengths_nodal_negative_66,strengths_nodal_negative_67,strengths_nodal_negative_68,strengths_nodal_negative_69,strengths_nodal_negative_70,strengths_nodal_negative_71,strengths_nodal_negative_72,strengths_nodal_negative_73,strengths_nodal_negative_74,strengths_nodal_negative_75,strengths_nodal_negative_76,strengths_nodal_negative_77,strengths_nodal_negative_78,strengths_nodal_negative_79,strengths_nodal_negative_80,strengths_nodal_negative_81,strengths_nodal_negative_82,strengths_nodal_negative_83,strengths_nodal_negative_84,strengths_nodal_negative_85,strengths_nodal_negative_86,strengths_nodal_negative_87,strengths_nodal_negative_88,strengths_nodal_negative_89,strengths_nodal_negative_90,strengths_nodal_negative_91,strengths_nodal_negative_92,strengths_nodal_negative_93,strengths_nodal_negative_94,strengths_nodal_negative_95,strengths_nodal_negative_96,strengths_nodal_negative_97,strengths_nodal_negative_98,strengths_nodal_negative_99,strengths_nodal_negative_100
149,-14.711670031384395,-16.714482450993923,-11.149778744983351,-16.785112611501685,-15.719928068289335,-7.717476755453093,-8.397309036883259,-19.261546899063354,-15.374488329342483,-10.214086164878264,-17.213599728113785,-8.084439851431796,-12.789167342873588,-4.402122683992464,-3.5473306511681377,-13.822996623066732,-16.512908156787624,-24.435045537310923,-12.269547668661751,-23.87642212868576,-16.911072691445455,-19.280037359685466,-7.13476143050898,-16.143005512398336,-19.693498612372004,-20.460705228104285,-15.439954900147558,-9.164197433744759,-4.927369676583245,-10.992329666221496,-7.543575369660956,-9.30116253420547,-9.37360734949934,-16.334217055864215,-11.01787445412559,-14.348044879006714,-20.826657241837292,-15.979755073052027,-15.279073212078691,-13.945910457300494,-17.86268384833845,-11.44790988640007,-20.489004379126893,-11.098781768171673,-10.781159207205906,-4.588119452354556,-4.9966762737397685,-3.79265037181573,-14.710061086436221,-10.729477204950914,-8.798541760341838,-3.139045551060299,-12.618589624485232,-21.546384299341042,-6.701800661882767,-10.243857706701492,-20.518621303104464,-16.857243163730864,-8.902854764331831,-20.535988653528165,-11.725004823154922,-8.438687274529444,-9.553554112363527,-8.291281297053292,-9.158475507791504,-12.342264516971536,-11.165639620508285,-2.3207132603123317,-21.324436639036662,-23.968275509911564,-28.57210470780805,-15.5343776813848,-7.728670305536749,-13.38568198365618,-10.925945529291779,-18.401249579152044,-4.536445780434482,-6.954034971766923,-6.6628043305186,-3.5204847281108513,-25.69168080667217,-25.347018087677167,-5.574384728831555,-9.557785189422296,-10.732894190776744,-4.382969974025408,-21.01430345779362,-8.57438916309681,-19.067426313337673,-5.787431130852314,-5.529626305604524,-10.75444989010845,-8.54285695699966,-6.746550584473127,-16.913659964229975,-9.961908350352866,-7.4116972477042,-6.098429018747751,-16.395113369652705,-13.791893458359793
150,-6.541527068651263,-9.655570449765952,-4.475645985612896,-8.648494703114537,-10.078709282195016,-5.637934049857958,-6.507984882644592,-6.465477660308734,-7.944228893293981,-8.696572093637979,-5.513177576410591,-9.517960402547377,-6.140654564597258,-9.028875202591237,-8.291050964145558,-10.51656997423745,-12.15777908337777,-10.705601979633816,-12.790448058739567,-12.375008878878596,-13.231881361839584,-12.188222531630778,-8.62309132928677,-13.117650079324985,-10.456999239955312,-10.73988712235142,-8.053038706851856,-4.658737326149782,-8.24055393379165,-7.2339892537631405,-8.704091656981955,-7.011413799430583,-11.882014993151838,-13.672738492672371,-11.797603927640639,-10.298606067361758,-7.602925496450836,-13.057796288693062,-10.14683020634936,-10.588088141558313,-14.546976646644863,-11.46922768013415,-14.104667097767265,-12.10480064422857,-9.234055589251088,-14.87086197179924,-13.311025429032608,-11.103650277605054,-9.455373248994778,-15.369222907732624,-10.384342452963287,-7.228083553948889,-9.570007071492151,-7.9409473192099185,-5.71312221098316,-8.417202340888434,-6.25486491211899,-7.639894537431918,-9.507138133245002,-7.204675570444953,-7.178100923458214,-6.152201702883077,-6.843675527747691,-6.353440453013349,-9.40743854253668,-7.456894893984765,-9.040427733452143,-8.602302554206593,-13.593313705055248,-9.610721303362928,-12.847294224584676,-12.498978059805237,-12.66598667246549,-9.78062516822749,-10.780390136450851,-12.02298406004512,-9.077308538002733,-10.883972611089398,-8.8212135895409,-10.818874082742028,-14.640936897421469,-12.513066735272634,-8.831075766001403,-11.592719271359353,-7.612701703689145,-11.540548068522684,-4.982628461083216,-8.226457133163082,-10.649786335581995,-7.172888158593102,-11.961800772753822,-4.627587692619542,-7.921313653658011,-9.053392144896653,-7.010559675269337,-13.155118514037243,-10.292968594403272,-9.172929366484281,-10.468182753392059,-12.757058865350244
151,-8.45934784100724,-12.082241610687905,-11.931134072257489,-10.516301687724063,-11.699986465541516,-9.380133358264725,-5.875011903085446,-8.696477161831186,-8.387790931187022,-6.796305782973389,-6.769580336135504,-9.14336088299734,-3.7517655357709123,-8.106759643531184,-10.108494366536224,-8.252283670991941,-10.012036231855097,-13.419406918886724,-11.812054704396095,-12.743294929009858,-12.423907797131623,-8.953434218578352,-10.753864443077926,-6.598707816834298,-7.788781909932492,-10.502647542133081,-11.414703927337902,-10.358148564380953,-8.611370525036243,-10.25790374176205,-8.51252528631823,-8.071940465120703,-10.019589746205904,-12.551113842375758,-6.3305184927451235,-7.632522150111751,-7.644074133259605,-8.529029521066388,-9.91715544085998,-4.364572141231027,-15.153756950838586,-9.682147767563555,-10.092873795493407,-9.123147907597584,-11.52138947355174,-12.680353754785584,-11.54671907272736,-9.596932509757895,-7.984803555213099,-10.957475389167474,-7.662325431855494,-12.268270661924621,-10.262027218040943,-12.379757036009508,-10.264235559547506,-8.185658290115152,-8.519380917758527,-8.872448611234521,-11.753481350171864,-8.516138666361504,-11.916717764560191,-5.620739350376193,-7.57429509823221,-8.564608676450982,-9.71806216572916,-11.295349075672249,-12.91361998834512,-10.14017880820863,-13.283820648194318,-13.000858873856767,-12.058439828657049,-9.289052425165034,-10.63240270121721,-6.853288689500311,-9.040032333409641,-11.582200181646874,-8.042652490815602,-12.306328689287653,-10.035421645782217,-7.64004668584143,-14.159770934448847,-14.860252396379966,-7.201711531049124,-10.126209808886287,-11.77541260534775,-14.248818772820039,-7.791906630232958,-8.904704023345188,-8.990249838968447,-13.362557366112238,-12.476186755328374,-6.7193094689045685,-8.669846017253134,-6.486198357479931,-9.880999419506264,-9.930889076383211,-15.379700953725026,-12.65433412250419,-8.2789272159335,-10.833079578676458
152,-12.227978491920263,-7.022820040638316,-11.98512254324473,-7.428395521982582,-8.79211413253779,-7.60664503814453,-12.792570593799264,-8.268065549166689,-11.875452166736592,-8.211621469796755,-6.553681125484498,-10.551452310060492,-8.047141249565552,-9.634530449689523,-8.330202732862974,-9.803040001352969,-10.921223984466245,-10.046289569704749,-8.09276780789319,-6.290061006317191,-9.620184372427207,-11.795404120226976,-10.737129033191241,-8.920543304391167,-9.212341855427379,-9.851281623594604,-7.482755900850268,-6.500350677676646,-4.692675791929747,-8.330113998168773,-6.75018861500251,-9.126941903834396,-16.473046942135852,-15.08377619065145,-13.58312516686341,-12.027048100053067,-9.97333054634497,-16.10370738918575,-12.551891723889016,-7.610346529756816,-21.56125716017699,-11.08427406069485,-14.719913261547273,-12.628372191539896,-7.4210896111783216,-16.119884827551136,-16.07903134588918,-11.12491057661069,-14.458805002205168,-19.812101566913785,-8.198027240368363,-6.427892280896926,-9.506336878255015,-8.749730496633022,-7.12231115433422,-10.397533032230267,-6.7490472281968845,-10.387071388161509,-7.160782723011764,-7.894117222013304,-9.539175228489881,-7.97866974646663,-7.234042985569746,-8.19486514294847,-8.615250724296514,-9.763002563106294,-13.65101599376661,-7.79983201624933,-10.651625850839102,-9.67199991624472,-8.378062008035089,-11.389081961675585,-10.43105971619837,-5.7211757363943025,-10.755162377855608,-9.209246501861806,-6.157015596367629,-9.682641703462325,-6.593099537506651,-5.770776578755476,-10.511466872823929,-17.096242741893246,-8.740459097143752,-11.838203563506468,-8.538725083278146,-11.550564761352735,-4.744173327356067,-7.721363372390037,-8.686212990534917,-11.814757644369637,-14.035284914226398,-3.9274271707206467,-9.600609172981695,-4.965515646744438,-8.543578604731316,-8.10481003685467,-11.95102428212912,-12.75695656557917,-10.61217448064904,-16.782197567646264
153,-11.794713471868858,-8.702831470304643,-6.909501588602637,-10.067785625355059,-9.228595257735975,-8.357548377320244,-7.454289562796314,-7.072694832744706,-7.164469575738398,-12.657553564779604,-11.179150708130202,-14.883519915473057,-7.679013433690225,-10.594764587991966,-11.259576396164476,-8.088267284955586,-11.2756154281764,-10.650366884143102,-14.798892570655898,-8.84626076261145,-15.896288297148777,-10.259880644590845,-10.817137435692478,-12.662302825159415,-15.422343026028683,-16.92895427204235,-13.55984580314482,-10.70380429058352,-13.115161316905168,-13.034493312430476,-12.238810768958594,-8.353482026228544,-11.627959063613927,-6.846489871135931,-5.965285948125452,-10.455709351240264,-11.617196493520213,-11.723469929182604,-12.438051526145543,-6.980675354136231,-16.895912827982503,-11.644888515351314,-14.5580429132294,-14.223282085406277,-14.445054975534353,-18.756822986466474,-16.210260522626584,-15.584774324596488,-10.769548570901089,-15.627220610412571,-10.380538088403645,-7.227374704770874,-9.012321780219175,-12.921068320377406,-5.624854534383271,-8.305418743935252,-7.963311653607403,-8.398578988722475,-9.801430041662222,-12.079127707902062,-11.42462639631968,-7.167002507264375,-11.484982352227917,-9.480374764794036,-16.97285573339589,-10.8114367388918,-9.452041050330276,-15.444997038770632,-13.961445236991796,-12.252466619078318,-15.967331648954142,-4.63336049559224,-13.201584446323423,-5.72331871846913,-17.381273509272166,-15.869815790442324,-11.902496612529744,-13.082649655219992,-11.01287448653976,-12.830827199834273,-8.64088204100251,-15.569370461827429,-12.797180042522028,-7.962159254304975,-6.31757657383325,-11.519880012017248,-7.619912178668514,-9.779039351803101,-8.975915301778814,-12.678567357929946,-16.420057651505907,-10.75639064126519,-8.481997749019397,-15.35376663632597,-11.068348176882512,-12.857395469971747,-17.99318139900869,-13.21543018359183,-10.906919913022541,-14.372338435094255
154,-6.070309542943131,-15.551134579919138,-13.293630627818443,-15.204695272106312,-5.517864931679875,-9.1860462039614,-13.823932163035034,-10.732846820401907,-2.624571945362811,-12.6457436724778,-8.877105452130058,-11.841622428374322,-13.133558869626617,-3.338086614139533,-10.183836708728094,-11.791877372620165,-11.88081965319815,-8.10323319447501,-3.4021096453126005,-11.018662171424095,-12.27015139956285,-11.661640285502576,-1.7662838722408183,-10.914720911776387,-6.156334449769555,-10.221347929273135,-7.201169307929267,-7.234265862575507,-8.756867778201702,-6.6400598044384305,-11.681732345370301,-5.85192068126196,-13.68905045504385,-8.094524231300621,-2.7765124282083185,-5.677012564790727,-7.2551751318255,-8.498700090085396,-13.59944179606978,-14.168483790770965,-9.80978404086012,-9.578411269207852,-7.108347970361596,-11.315521178585074,-9.732188454462728,-3.9932376199712785,-10.170755808322458,-9.17941437428118,-10.614469397596926,-10.819639412398407,-15.95010175778886,-6.604041100724283,-17.15733504736137,-11.730621029134692,-7.618213585886949,-6.238578288185205,-9.31401253827742,-11.5659402214398,-13.427027814902631,-16.327598937362854,-17.73999674191238,-6.6149811875956965,-2.503063426105756,-10.442388353388463,-15.786258319492543,-11.367077962948985,-3.863531117719997,-2.9934225556483742,-12.069075716710266,-16.869823341354746,-13.69190448235147,-12.565910368800315,-4.82519751470303,-15.756331785908312,-5.869790323271734,-14.095984097077784,-4.228416327291036,-2.993948530605261,-8.768644772090804,-8.897424784681498,-3.065010188274405,-8.063344748735227,-10.562783966479593,-11.774533472792395,-11.029065821686116,-6.859774699957075,-5.1349034660716795,-5.090589581011164,-7.25108093141918,-4.650859234585632,-18.47861910656624,-15.7965840710546,-17.397966304395066,-8.256925820268554,-11.501770898212067,-7.6900127696020295,-7.974145813211054,-5.338283906524527,-9.507174393239165,-7.480303929141046
155,-7.7358902561155265,-7.615504699955845,-4.056191574399822,-16.116508205090554,-6.244459668982066,-3.425717192209054,-6.212893462924278,-8.976511860522582,-6.635450535430721,-3.8698761307318574,-2.9090625569445163,-6.930437655783128,-3.3575738841109253,-3.6274271566698677,-3.530126222146102,-10.666587241622404,-4.100507050953985,-6.050857411823402,-3.2392838440132925,-3.8942741604913116,-8.547791776944056,-4.843340629336275,-4.036825940063676,-5.204646300854402,-10.151621156763186,-6.40186874587311,-8.555656244435292,-5.509642105330138,-4.4933487932493374,-8.933522838529948,-5.092172427196225,-8.739943926419578,-15.860056887791727,-7.360518677968981,-9.84739677936457,-4.415199234425818,-2.7739825521634374,-10.570210776278575,-9.154307426078418,-5.472702420502329,-12.057512283252814,-5.992530178704595,-11.879237914903866,-3.852058327472924,-4.986681422724397,-11.677116476532344,-8.642795147703769,-7.2593050831083,-7.014831563640492,-8.724207581297017,-11.324682659801505,-6.716866724144165,-4.211356945126891,-18.335288189523713,-2.506827775414313,-5.085222768470311,-4.735382848582522,-5.9268299238009705,-6.758187239743155,-4.494550913341564,-6.031657892948296,-5.131674773863624,-6.144609727285551,-3.575791812591328,-5.94752257409709,-3.4472440625916203,-3.517896321226231,-4.930188728911319,-6.568282042145802,-7.342638569824432,-9.646424998780825,-7.482998261497266,-5.470491758517792,-5.439039921639748,-9.298924833718017,-7.361873710391069,-5.366703311647468,-8.687746083697133,-6.034000938459677,-7.886446650165478,-6.5824476601637905,-11.47142478776604,-11.871214398711677,-8.875215380663478,-7.072284980448931,-8.53939109733273,-3.50290821477537,-5.658284870451298,-6.232657997566955,-5.272845458869176,-13.08008861939057,-12.348938021997892,-2.9237535532839654,-12.631369529762347,-9.09997806217713,-2.682187849719978,-11.203766598646116,-8.489616391605391,-5.952913258768303,-13.256975417327906
156,-6.201478172114644,-5.749437738094725,-5.394522885361063,-8.324495683028687,-7.91588556908164,-5.26462948404455,-8.992747034640463,-9.538835618899903,-5.417097807830432,-4.814775538957537,-6.053099502311551,-6.572781517212047,-5.404918080958251,-7.253139713383738,-7.162541591723348,-5.186203969912222,-6.047781907353392,-9.48002250481178,-6.037956477221287,-7.463204344575402,-8.397914440754253,-5.721596233677616,-8.047650462684505,-6.016414283830316,-8.335616658649812,-8.05567767295494,-12.45958065800213,-7.518731051241073,-5.639108314443334,-4.846749065777976,-14.729593053034831,-14.285275769564548,-13.532886299915946,-6.146573773140895,-5.740311112347308,-5.152384694862424,-7.7497601383177415,-18.94997617752753,-18.45237391638503,-5.409302085532057,-10.963899391212816,-13.823769151377942,-9.88514230238213,-5.717634599069993,-10.11266923758965,-15.239356518458228,-8.33174618573453,-10.49127462710164,-8.459241749832364,-10.45714575470758,-6.70444278189426,-6.1741070038515735,-7.116192041839558,-11.234986781758199,-4.371263868640877,-3.6102003122362953,-11.75863112287528,-7.728996123035129,-7.020077696435055,-9.844319774519384,-9.023498206592109,-12.717467318550632,-3.6284164516678183,-10.029103969193011,-10.492894716940866,-5.8966648517318,-7.772217355195626,-6.820822527451777,-6.965497356218338,-10.054348033444162,-8.823294152005438,-7.9223471717948915,-7.55122539377157,-3.882668970674076,-8.854002556995049,-8.713118088614166,-5.889751297377057,-7.789484521162702,-7.859011491868653,-7.399645408783255,-8.649850067068902,-6.629026235814858,-7.634563122963086,-5.513691917085872,-3.691021993765594,-6.359998738519302,-5.029497514410039,-11.356960528567527,-6.049134251555607,-4.263677166322683,-7.936917550826312,-9.261665180023886,-15.991716910650608,-6.2673620225242574,-10.153284992352017,-11.821517859712037,-15.605724627588849,-10.067515611427394,-3.3430656346105048,-7.745662044891131
157,-6.614499608446295,-7.986227794904492,-4.73540158060441,-8.901269773264334,-9.666523991375762,-3.721588598902115,-2.6614195950451425,-7.3602718589841585,-13.102186734792316,-9.652149575560593,-4.429052996011409,-2.4705688370157812,-5.083265297322107,-6.195824198773432,-13.267442879221123,-8.986530944436616,-3.2791891506560225,-4.79085482927604,-2.33298274905008,-7.569331750115504,-4.635061128161828,-8.449567654130927,-9.36538032255304,-18.14762822522672,-6.474667886290297,-14.652397799870124,-9.165884348621727,-8.201382621333007,-3.6411784976509995,-13.25421349674384,-10.107828563423567,-11.672084130804064,-10.036633673402763,-6.685484742901422,-12.11882849773721,-15.8882412257451,-2.7615357517438452,-13.340062083316202,-13.203966513588442,-12.578170772698325,-17.47822920029451,-12.88782345237233,-14.06374303993164,-9.117318107261402,-9.618574728971685,-10.251606047467984,-8.584489131048192,-3.6727048054476645,-9.397298053924185,-8.555845107666455,-8.041013145036501,-5.70629936993617,-6.427683204209342,-8.62789915849984,-6.891560352804773,-6.047973990557893,-8.207361399058884,-6.744657578497677,-6.846997033675527,-10.632176404553588,-6.493276738599982,-12.400272738215037,-14.110159036511762,-15.196258639163045,-14.97108170811301,-16.615459222291737,-3.447116448874979,-5.3869997436397945,-20.039551166604177,-10.391346790590397,-3.6525088200783,-8.640373623110222,-19.746888132057105,-9.943660661372475,-12.9565955343456,-6.510257460934123,-4.485380401786186,-12.70170472992794,-10.336306103572126,-9.426742704690144,-21.474661813903563,-14.303273114551038,-9.273116189077363,-9.374954598193982,-14.489044089165596,-17.65530229395377,-4.747425475770287,-10.150790647068488,-6.679531776712944,-8.04339148724126,-8.888049214090167,-9.661910065757805,-15.817641439217326,-11.610086106023308,-13.885137395269727,-7.69007308800277,-5.379617662416238,-2.3365911060067974,-9.83932730744093,-5.625156482566728
158,-4.903815136162286,-12.361310948050015,-4.885894737563493,-6.278842577500894,-6.891936917404792,-3.111552474138503,-4.07263544024874,-6.286100991308528,-6.126138901927592,-7.496179492494722,-12.51984836564161,-14.77784169342133,-12.656770167570986,-4.801424364375827,-6.102731406455518,-5.147960159193215,-7.922724361103443,-7.447211504926027,-6.196795612781401,-8.151657618720533,-6.480976568562126,-7.671393353623876,-4.673675399777413,-1.90446989394462,-12.339831980613527,-12.573765946928695,-3.708912426429617,-13.047443669809448,-2.7007344020928095,-6.6870173827276655,-3.4014145565138723,-10.965555779549327,-7.094091508739684,-5.952044066602882,-7.125420690383282,-12.300397873390551,-10.101285147074034,-5.959765700970492,-6.003562193965091,-5.5855642849327864,-6.449231864298401,-13.435953326035369,-5.0468631634257815,-6.9169326434961995,-14.085073710355806,-5.515825283636502,-10.424755054103867,-8.809188702920297,-3.6639714836313813,-8.402874642959466,-3.5677871249865025,-5.680038895918814,-3.048902572035495,-9.890328894569643,-4.835538295852656,-3.547352447606578,-4.454668939754417,-6.057979270068353,-6.986639644600778,-11.010517638024673,-13.856266091971676,-13.060368190318183,-2.4518272681606454,-3.8116786646605902,-4.384290672398756,-5.490325493894412,-3.913883363075126,-7.317384445622302,-4.971571360921771,-5.998967804694964,-7.835276667455733,-5.202088870808574,-3.5495648990895345,-8.837233713331663,-11.00766069619529,-11.843193759345754,-2.010879163931835,-6.895931872684994,-5.824978199051452,-7.463998124694368,-4.097694308354851,-10.085448477744949,-3.03044174435266,-3.2207835059332335,-5.646616192507521,-9.76537102898408,-6.966238658716205,-8.391947758739907,-7.735955473642165,-7.404241553915668,-3.7272565631868835,-4.631873391886661,-9.246738482919815,-5.374940979085533,-9.923901611758321,-6.239538994557278,-6.987059555021262,-6.676538254798942,-3.2807508504686145,-6.99383180152598
159,-4.978009000836995,-9.50209063704703,-7.170182574968686,-11.050243804396281,-13.139376884604937,-8.985639551115225,-6.2219197410300735,-9.870148208570376,-6.925498456470567,-7.029274879417082,-4.326366088720875,-6.559920089995251,-6.336131055662412,-6.850346205092603,-5.649577723361232,-9.439847859537966,-9.3773673867923,-12.673121510189564,-7.0510205991904265,-6.596985312458086,-4.888599656796119,-9.739529540997477,-6.522782804593085,-9.597148420645372,-6.847879302754345,-8.807233789582714,-8.068631839440426,-7.946736930558731,-5.296634337069303,-7.346393315858042,-4.748036689482692,-6.10060227721577,-12.291141414906962,-12.1951882046493,-12.309710312265715,-6.19811033614424,-5.695455442112972,-6.565844206105729,-10.705418400379987,-4.836266181303418,-11.661997259961671,-9.71382443726916,-11.71003246616599,-13.109743243809874,-9.995189743314517,-13.917177730409248,-10.033740063190923,-10.668214951933752,-5.023485212997439,-12.24748935008442,-8.351001029440065,-11.166112982549933,-7.997348994746067,-11.84164247676655,-9.624669445224935,-6.407061990005955,-12.383552160499304,-11.960473185757786,-7.082947170023429,-5.455135583193676,-5.313772256038762,-6.7591539027811685,-7.227542050618933,-7.6061070659654435,-5.166763355494681,-5.448689473345567,-8.180624405469503,-11.48057733000809,-11.249152672236475,-12.303518719017088,-8.043069882181948,-10.593357426139509,-9.939721944172977,-5.360622718704696,-5.45118382074983,-8.871054114762716,-6.201871011277557,-7.225365895045531,-8.232787734033451,-5.922809047579706,-10.364829514978263,-9.775136906914033,-8.897326067774284,-10.743975918105917,-5.9549618417929375,-10.315780274794896,-4.891239128275134,-7.027213370133749,-5.031689282301807,-8.214093959295992,-8.954002931303389,-5.761788238634983,-8.267541579803648,-9.957397687027742,-10.680488099849873,-11.508992937950294,-10.88243839418976,-6.635464311135595,-4.421484875826075,-8.217134069045729
160,-5.854624349046872,-8.396010739246682,-7.229417949167806,-13.115734713095346,-16.00817216289761,-5.438430309438208,-6.267541127874577,-7.6941074934652,-7.137710304254204,-6.789489144896147,-7.9074438052998355,-10.2664789372786,-7.50578639814874,-9.083310664428746,-7.691657154694665,-7.537821824694653,-7.708817123672992,-9.80398877834202,-7.69779118229226,-15.366460494437632,-10.885242977340843,-6.175301986771323,-7.600508732309973,-5.092905345451257,-6.6817864865421335,-3.985290418403402,-5.261046978142944,-4.643307220230331,-5.810464657747483,-7.647021065015962,-3.064681103342487,-13.988358610198876,-14.577273410193532,-14.859508305454113,-6.780006542328221,-23.45341372876539,-18.89146336152517,-7.482348546822772,-12.628884800436948,-5.359323884781808,-12.957150406075982,-8.188660102406052,-4.3608907814269315,-3.8493376941366724,-3.9579196309397435,-5.2009868276040105,-9.04326015320274,-9.155855277595247,-4.6290310442570695,-14.042226134847784,-7.4894026936617974,-7.786023935354769,-8.733360956506745,-17.364205329759073,-10.56235141877293,-5.608502504951882,-8.001552539123601,-7.843097315409528,-5.722726555056226,-7.422056645953861,-7.803166578672617,-5.763418010554717,-5.577924911478831,-7.873255564838783,-8.035494646095747,-6.364176996428766,-4.39824579262429,-7.149999475695326,-7.763950161150913,-7.261450114323847,-9.71663379705696,-6.609138338916754,-8.18106055535997,-5.83226809543452,-8.383319591102437,-5.504958957377615,-4.754429423524405,-6.821538067521216,-4.499018122142793,-12.059199902391166,-17.723909492801607,-12.451690371896929,-6.931855581064793,-3.091143940826779,-6.737792147129324,-6.524203198672161,-14.856679802466882,-3.6506553458117863,-19.330733667525212,-5.779916829066673,-10.62791953905542,-7.226349317554004,-5.798630574789196,-5.893102609829073,-8.017752666774546,-3.9646562168584683,-6.30849446104336,-8.468939604309478,-5.125382161820772,-9.586134947560563
161,-8.63031415115043,-13.447279319203561,-10.973477085471705,-11.051049475709636,-16.563555628958284,-11.969192295422976,-12.950384076932107,-14.570309720923678,-13.461178837619206,-11.102039655648786,-3.947214710838467,-12.451331969825402,-9.31027511189483,-7.245688012874515,-7.864368706456511,-12.372618710359477,-9.174144103363023,-9.80752030425916,-7.807727838500329,-10.504672927859662,-8.565595798337997,-10.011826406101552,-8.921438492493166,-11.578573202230444,-8.133848626510694,-9.58141759676536,-10.641955650257199,-5.2330626604583586,-7.018458321419394,-10.334732360692268,-12.793120827163401,-8.971798123533276,-17.72017804734436,-9.444049659074697,-8.916413786864116,-11.057721285467219,-14.303659162867472,-11.0737925223306,-9.470417844475318,-12.325174960194465,-21.192479032196722,-8.904965961337407,-12.486910700351688,-11.158145779088024,-9.391662719255427,-20.046506159390592,-18.334108174345985,-17.2413374785101,-16.166421634617087,-21.142055317331312,-10.209764463007065,-13.752994308791571,-13.869125015145048,-14.421879295121869,-12.607018692297169,-11.154908545304655,-11.420675726102983,-13.840268074656517,-8.28051398271633,-8.870787268372135,-12.488873999824479,-7.151808413904179,-8.895041192526424,-7.975281475904372,-6.791245003039729,-7.513027994339689,-9.309838608318115,-7.78417893392486,-8.700809252324115,-9.472099258092573,-8.496283055857225,-11.934488964339671,-11.391897781618626,-12.835646492552433,-12.59352582497474,-10.55107118611648,-8.063782254392597,-13.218513597608657,-13.302440441093516,-5.265758070542478,-12.369582850090538,-21.614326173984896,-16.471513236498513,-14.967981108761286,-10.233062866735125,-13.622953720699618,-10.489018018777221,-6.489729857242965,-11.492117031995466,-8.201360914981072,-16.403999187477826,-5.054056299073991,-11.888270637633102,-12.650773583495363,-13.752078173370647,-13.699645096125947,-20.853422935864515,-14.7989178754875,-13.985007641841758,-20.891495098355634
